vendorID,passengerCount,tripDistance,totalAmount,puYear,puMonth,month_num,day_of_month,day_of_week,hour_of_day
2,1,1.13,9.8,2015,1,1,9,4,19
2,1,9.52,38.3,2015,1,1,17,5,13
2,6,1.22,7.8,2015,1,1,25,6,17
2,1,1.32,8.3,2015,1,1,1,3,3
2,1,1.68,10.8,2015,1,1,26,0,8
2,1,0.94,6.3,2015,1,1,22,3,14
2,1,3.4,16.8,2015,1,1,16,4,22
2,1,0.78,5.8,2015,1,1,9,4,0
2,1,0.31,4.8,2015,1,1,20,1,23
2,1,0.73,6.8,2015,1,1,16,4,21
2,1,3.22,23.0,2015,1,1,6,1,17
2,1,4.26,18.8,2015,1,1,24,5,15
2,1,15.69,47.8,2015,1,1,27,1,23
1,1,3.6,14.3,2015,1,1,4,6,22
2,1,1.44,8.8,2015,1,1,7,2,4
2,1,4.66,16.3,2015,1,1,6,1,2
2,1,1.72,11.8,2015,1,1,30,4,16
1,1,1.7,8.8,2015,1,1,18,6,16
2,1,0.84,5.3,2015,1,1,4,6,10
2,1,0.57,5.3,2015,1,1,19,0,4
2,6,3.72,16.8,2015,1,1,28,2,7
2,1,3.5,21.36,2015,1,1,24,5,0
1,1,6.2,23.75,2015,1,1,11,6,3
2,4,9.02,40.63,2015,1,1,23,4,10
2,1,1.72,11.16,2015,1,1,24,5,23
2,1,2.18,12.05,2015,1,1,6,1,0
2,1,2.68,13.3,2015,1,1,28,2,23
2,1,4.13,20.0,2015,1,1,2,4,21
1,1,6.4,24.35,2015,1,1,22,3,7
2,1,3.75,15.8,2015,1,1,28,2,1
2,1,2.48,11.3,2015,1,1,7,2,13
2,1,0.73,8.16,2015,1,1,30,4,20
2,1,2.04,9.3,2015,1,1,19,0,7
2,1,2.0,13.8,2015,1,1,28,2,16
2,1,1.16,6.8,2015,1,1,13,1,23
1,1,1.2,7.3,2015,1,1,10,5,17
1,1,0.7,6.8,2015,1,1,27,1,18
2,1,1.05,8.8,2015,1,1,23,4,13
1,1,4.8,18.3,2015,1,1,7,2,21
2,5,1.17,7.3,2015,1,1,24,5,0
2,1,6.48,27.96,2015,1,1,30,4,22
1,1,3.9,18.3,2015,1,1,22,3,18
2,1,6.5,32.9,2015,1,1,15,3,19
2,1,6.08,27.0,2015,1,1,9,4,20
1,1,0.6,5.8,2015,1,1,2,4,18
2,1,1.82,9.8,2015,1,1,16,4,17
1,1,1.4,8.3,2015,1,1,8,3,19
2,1,3.24,12.5,2015,1,1,15,3,0
2,6,1.13,7.3,2015,1,1,12,0,4
2,1,1.73,9.3,2015,1,1,14,2,9
2,1,0.79,7.4,2015,1,1,22,3,22
2,1,0.5,12.2,2015,1,1,16,4,8
1,1,1.3,7.8,2015,1,1,11,6,23
2,1,4.3,20.0,2015,1,1,9,4,20
1,1,1.2,10.55,2015,1,1,16,4,20
2,1,1.58,8.8,2015,1,1,4,6,16
2,1,3.39,15.3,2015,1,1,24,5,23
2,1,1.36,11.8,2015,1,1,15,3,19
2,1,3.43,18.8,2015,1,1,6,1,14
2,1,3.32,15.8,2015,1,1,23,4,19
2,1,4.02,20.0,2015,1,1,15,3,8
2,1,1.9,11.3,2015,1,1,21,2,15
2,2,1.7,10.3,2015,1,1,15,3,9
1,1,0.7,6.3,2015,1,1,11,6,12
1,4,1.9,12.25,2015,1,1,3,5,22
2,1,1.5,7.8,2015,1,1,24,5,20
2,6,1.07,6.3,2015,1,1,18,6,18
2,1,2.93,13.3,2015,1,1,30,4,20
2,1,1.58,9.3,2015,1,1,13,1,0
1,1,1.9,10.3,2015,1,1,28,2,11
2,1,2.7,13.8,2015,1,1,24,5,22
1,1,1.9,9.3,2015,1,1,3,5,3
2,5,1.89,11.0,2015,1,1,25,6,12
2,1,4.82,20.0,2015,1,1,23,4,4
2,1,1.15,9.2,2015,1,1,5,0,21
2,1,3.61,14.8,2015,1,1,20,1,21
2,2,2.24,11.8,2015,1,1,23,4,18
2,1,8.3,32.6,2015,1,1,10,5,1
2,1,1.15,10.79,2015,1,1,21,2,22
2,1,0.63,6.8,2015,1,1,29,3,11
2,1,4.94,26.63,2015,1,1,22,3,20
2,1,2.52,14.55,2015,1,1,1,3,4
2,1,6.59,23.3,2015,1,1,29,3,23
2,6,1.33,10.79,2015,1,1,22,3,10
2,1,4.26,21.8,2015,1,1,7,2,9
2,1,3.56,13.8,2015,1,1,13,1,21
2,3,2.13,10.3,2015,1,1,20,1,15
2,1,1.01,7.3,2015,1,1,23,4,18
2,2,1.62,8.8,2015,1,1,3,5,1
2,1,3.0,16.42,2015,1,1,4,6,9
1,1,3.0,13.8,2015,1,1,17,5,23
2,1,1.22,13.8,2015,1,1,9,4,18
2,1,6.94,25.8,2015,1,1,18,6,19
2,5,4.21,25.8,2015,1,1,24,5,0
2,1,5.22,26.0,2015,1,1,13,1,15
2,5,0.99,6.3,2015,1,1,17,5,23
2,1,1.33,9.8,2015,1,1,8,3,23
1,1,0.9,5.8,2015,1,1,18,6,10
2,1,0.57,6.2,2015,1,1,8,3,9
1,1,2.4,13.55,2015,1,1,19,0,8
1,1,1.0,7.3,2015,1,1,22,3,18
2,1,1.64,10.3,2015,1,1,13,1,17
2,1,0.6,6.3,2015,1,1,23,4,17
2,5,3.06,17.68,2015,1,1,18,6,1
2,5,2.17,12.8,2015,1,1,5,0,17
2,1,1.57,8.8,2015,1,1,30,4,21
1,1,3.2,15.3,2015,1,1,1,3,4
2,1,2.7,16.62,2015,1,1,26,0,18
2,5,0.6,7.3,2015,1,1,7,2,17
2,1,4.19,19.3,2015,1,1,8,3,19
2,1,2.29,11.14,2015,1,1,29,3,22
1,1,1.4,8.8,2015,1,1,25,6,8
1,1,0.5,4.8,2015,1,1,21,2,9
2,1,4.71,28.3,2015,1,1,9,4,19
2,1,12.08,35.8,2015,1,1,23,4,23
2,1,5.94,19.3,2015,1,1,19,0,6
2,1,3.82,17.76,2015,1,1,26,0,8
2,1,0.94,5.8,2015,1,1,20,1,14
1,1,2.5,12.3,2015,1,1,20,1,18
2,1,1.08,9.8,2015,1,1,15,3,20
2,1,1.35,8.3,2015,1,1,20,1,7
2,2,6.64,26.8,2015,1,1,16,4,11
2,1,0.93,7.3,2015,1,1,12,0,17
2,1,2.8,12.8,2015,1,1,12,0,23
2,5,0.65,9.3,2015,1,1,19,0,14
1,1,1.5,9.3,2015,1,1,20,1,20
2,1,3.09,15.3,2015,1,1,21,2,10
2,1,7.06,31.3,2015,1,1,13,1,8
2,1,3.93,15.0,2015,1,1,15,3,22
2,1,2.46,13.3,2015,1,1,19,0,13
2,1,8.27,25.8,2015,1,1,18,6,6
2,1,4.72,20.3,2015,1,1,14,2,13
2,1,4.35,17.8,2015,1,1,2,4,18
1,1,2.9,15.35,2015,1,1,10,5,21
2,1,5.77,21.3,2015,1,1,24,5,8
2,1,0.48,4.8,2015,1,1,29,3,13
2,1,1.09,10.14,2015,1,1,28,2,20
2,1,0.89,8.16,2015,1,1,22,3,7
2,1,1.58,11.85,2015,1,1,2,4,18
2,1,1.84,11.6,2015,1,1,15,3,15
2,1,0.99,6.3,2015,1,1,24,5,15
2,1,1.38,12.3,2015,1,1,15,3,19
2,6,9.67,31.3,2015,1,1,17,5,13
2,1,0.8,6.3,2015,1,1,26,0,12
2,1,0.76,6.3,2015,1,1,13,1,12
2,1,0.81,8.3,2015,1,1,17,5,0
2,1,10.74,33.3,2015,1,1,17,5,16
2,1,2.66,15.8,2015,1,1,12,0,4
2,1,1.75,10.8,2015,1,1,23,4,14
2,1,1.05,8.3,2015,1,1,13,1,22
1,1,4.0,17.3,2015,1,1,25,6,3
1,2,6.9,33.13,2015,1,1,18,6,19
2,1,3.2,11.3,2015,1,1,2,4,14
2,1,7.97,26.5,2015,1,1,9,4,11
2,1,7.96,27.3,2015,1,1,2,4,20
2,1,3.19,14.8,2015,1,1,5,0,20
2,1,0.98,8.6,2015,1,1,23,4,18
2,5,0.76,5.8,2015,1,1,18,6,1
1,1,0.8,6.3,2015,1,1,19,0,20
1,1,12.5,39.8,2015,1,1,24,5,0
2,6,1.17,10.8,2015,1,1,6,1,16
1,1,11.2,36.8,2015,1,1,2,4,20
2,1,4.59,22.4,2015,1,1,10,5,3
2,1,3.08,14.8,2015,1,1,25,6,0
2,1,1.15,9.9,2015,1,1,22,3,2
2,1,0.55,4.8,2015,1,1,28,2,15
2,2,1.93,10.8,2015,1,1,23,4,3
2,1,0.66,6.8,2015,1,1,22,3,18
2,6,11.39,34.8,2015,1,1,1,3,13
2,2,0.98,8.8,2015,1,1,17,5,1
2,2,0.78,6.8,2015,1,1,22,3,22
1,1,0.6,5.8,2015,1,1,28,2,21
1,1,3.2,17.8,2015,1,1,9,4,20
2,1,1.72,52.8,2015,1,1,21,2,17
2,1,1.09,6.3,2015,1,1,27,1,15
2,1,1.46,12.05,2015,1,1,15,3,18
2,1,3.98,17.8,2015,1,1,9,4,23
2,1,1.18,7.3,2015,1,1,6,1,12
2,1,2.05,12.8,2015,1,1,5,0,19
2,1,3.57,17.3,2015,1,1,8,3,18
2,1,1.95,12.68,2015,1,1,6,1,3
1,1,1.7,11.8,2015,1,1,29,3,17
1,1,2.0,10.8,2015,1,1,1,3,19
2,1,1.75,13.3,2015,1,1,6,1,18
2,1,1.7,9.3,2015,1,1,13,1,10
2,1,1.3,7.8,2015,1,1,20,1,10
1,1,7.2,23.8,2015,1,1,17,5,8
2,1,1.78,11.8,2015,1,1,23,4,13
2,1,1.53,10.4,2015,1,1,19,0,13
1,2,5.5,21.3,2015,1,1,18,6,1
2,1,0.52,4.3,2015,1,1,18,6,18
2,2,1.44,9.2,2015,1,1,13,1,10
2,1,1.76,12.05,2015,1,1,16,4,12
2,1,3.76,13.8,2015,1,1,7,2,7
2,1,8.6,29.3,2015,1,1,10,5,19
2,1,1.97,9.8,2015,1,1,1,3,22
2,1,0.46,5.8,2015,1,1,6,1,18
2,1,2.63,18.3,2015,1,1,16,4,20
2,1,0.75,5.3,2015,1,1,1,3,4
2,1,0.68,7.3,2015,1,1,16,4,21
1,1,2.0,10.3,2015,1,1,2,4,22
2,1,3.15,16.3,2015,1,1,9,4,21
2,1,5.65,23.6,2015,1,1,17,5,18
1,1,2.2,12.95,2015,1,1,11,6,20
2,1,0.89,6.8,2015,1,1,24,5,19
2,1,1.62,8.3,2015,1,1,24,5,11
2,1,1.11,6.8,2015,1,1,5,0,20
1,1,0.5,4.8,2015,1,1,24,5,10
2,1,5.32,31.1,2015,1,1,9,4,18
1,1,3.3,20.3,2015,1,1,9,4,19
2,1,0.47,4.8,2015,1,1,16,4,13
2,1,4.93,25.8,2015,1,1,7,2,8
2,1,1.29,9.8,2015,1,1,13,1,19
2,5,1.91,11.8,2015,1,1,1,3,5
2,1,1.02,7.7,2015,1,1,20,1,13
1,1,0.9,7.55,2015,1,1,17,5,19
2,3,2.81,14.3,2015,1,1,24,5,1
2,1,1.97,10.3,2015,1,1,10,5,23
2,2,2.63,14.3,2015,1,1,6,1,19
2,1,5.65,26.6,2015,1,1,10,5,0
1,1,1.9,9.8,2015,1,1,21,2,12
2,1,2.07,11.8,2015,1,1,10,5,15
2,1,1.78,10.8,2015,1,1,18,6,0
2,1,5.98,24.3,2015,1,1,23,4,19
1,1,4.3,19.8,2015,1,1,8,3,8
2,1,1.08,9.2,2015,1,1,23,4,23
2,1,0.93,10.4,2015,1,1,7,2,18
2,2,0.8,8.3,2015,1,1,8,3,17
2,1,1.96,10.8,2015,1,1,20,1,16
1,1,1.1,7.3,2015,1,1,8,3,9
2,1,1.96,10.3,2015,1,1,21,2,20
2,1,0.8,9.36,2015,1,1,24,5,19
2,2,5.73,24.2,2015,1,1,23,4,4
2,1,3.05,14.3,2015,1,1,1,3,17
2,1,2.57,12.8,2015,1,1,11,6,14
1,1,7.2,23.3,2015,1,1,2,4,22
2,1,8.05,30.0,2015,1,1,26,0,20
2,1,1.26,7.5,2015,1,1,29,3,10
1,1,5.3,21.3,2015,1,1,16,4,9
2,1,3.45,16.3,2015,1,1,11,6,15
2,1,1.61,8.5,2015,1,1,20,1,13
2,1,2.14,13.4,2015,1,1,18,6,18
2,1,1.47,11.3,2015,1,1,2,4,16
2,1,0.43,4.8,2015,1,1,8,3,9
2,1,0.8,8.84,2015,1,1,23,4,21
2,6,0.71,5.8,2015,1,1,29,3,21
2,1,6.91,30.8,2015,1,1,9,4,19
2,1,3.55,21.96,2015,1,1,21,2,13
2,5,1.36,7.3,2015,1,1,13,1,19
1,1,4.8,24.3,2015,1,1,18,6,10
1,1,0.5,5.8,2015,1,1,9,4,23
2,1,1.26,8.8,2015,1,1,28,2,18
2,1,4.79,22.9,2015,1,1,1,3,5
2,1,3.26,16.3,2015,1,1,7,2,7
2,6,4.91,18.8,2015,1,1,10,5,17
2,1,9.69,25.0,2015,1,1,14,2,7
2,1,2.19,10.3,2015,1,1,8,3,19
2,1,5.28,17.8,2015,1,1,4,6,4
2,1,2.61,12.3,2015,1,1,4,6,2
2,1,0.99,8.0,2015,1,1,13,1,0
1,1,1.1,9.3,2015,1,1,10,5,1
2,2,3.2,12.8,2015,1,1,20,1,16
2,5,1.03,6.8,2015,1,1,15,3,22
1,1,1.4,8.8,2015,1,1,2,4,15
2,1,13.17,48.68,2015,1,1,10,5,1
1,1,5.8,34.33,2015,1,1,6,1,8
1,1,4.1,17.75,2015,1,1,28,2,15
1,3,1.7,9.8,2015,1,1,8,3,9
2,1,0.54,5.3,2015,1,1,9,4,21
2,1,3.44,19.3,2015,1,1,16,4,18
1,1,1.9,11.75,2015,1,1,2,4,20
2,1,1.43,8.3,2015,1,1,24,5,13
2,1,6.18,25.8,2015,1,1,16,4,0
2,1,1.24,8.3,2015,1,1,6,1,13
2,1,4.9,22.3,2015,1,1,13,1,9
2,1,2.35,11.3,2015,1,1,29,3,11
2,1,3.12,15.8,2015,1,1,24,5,19
1,3,0.4,5.8,2015,1,1,4,6,1
1,2,0.8,7.3,2015,1,1,27,1,17
2,3,1.1,8.0,2015,1,1,3,5,0
1,1,1.7,8.3,2015,1,1,4,6,18
2,1,1.6,9.8,2015,1,1,13,1,12
2,1,1.91,12.2,2015,1,1,17,5,14
2,1,0.57,6.8,2015,1,1,17,5,2
2,1,1.86,12.8,2015,1,1,25,6,16
2,1,4.11,21.8,2015,1,1,20,1,16
1,1,0.5,5.5,2015,1,1,28,2,21
1,1,1.2,7.8,2015,1,1,16,4,10
2,1,1.83,12.8,2015,1,1,5,0,7
2,1,11.31,33.8,2015,1,1,28,2,21
2,1,0.63,5.3,2015,1,1,17,5,17
2,1,3.41,16.8,2015,1,1,28,2,8
2,2,1.35,8.3,2015,1,1,28,2,17
2,1,1.37,9.3,2015,1,1,18,6,18
1,1,1.3,7.3,2015,1,1,11,6,8
2,1,4.81,19.3,2015,1,1,18,6,4
2,2,0.52,6.42,2015,1,1,11,6,1
2,1,2.5,15.3,2015,1,1,22,3,15
2,1,4.43,18.3,2015,1,1,18,6,19
2,1,1.77,8.8,2015,1,1,10,5,3
1,1,6.6,34.55,2015,1,1,3,5,14
2,1,1.46,8.8,2015,1,1,12,0,9
2,1,1.51,10.4,2015,1,1,3,5,18
1,1,0.3,3.8,2015,1,1,15,3,10
1,1,7.9,41.8,2015,1,1,26,0,8
2,1,0.74,6.3,2015,1,1,29,3,8
2,1,5.13,21.3,2015,1,1,15,3,15
2,1,1.0,9.3,2015,1,1,16,4,17
2,1,1.02,8.8,2015,1,1,16,4,19
1,1,1.5,9.8,2015,1,1,15,3,9
2,1,0.8,5.3,2015,1,1,18,6,19
2,1,0.7,6.8,2015,1,1,15,3,18
2,1,0.81,6.8,2015,1,1,16,4,9
2,1,0.72,6.8,2015,1,1,10,5,22
2,5,1.69,9.8,2015,1,1,28,2,9
2,5,2.01,10.3,2015,1,1,3,5,16
2,1,2.65,12.3,2015,1,1,1,3,13
2,1,1.54,11.55,2015,1,1,16,4,8
1,1,1.7,10.3,2015,1,1,29,3,11
2,1,1.07,8.6,2015,1,1,10,5,2
2,1,0.87,6.8,2015,1,1,18,6,18
1,1,2.0,13.55,2015,1,1,12,0,20
2,1,4.31,18.36,2015,1,1,26,0,5
2,1,0.73,7.3,2015,1,1,21,2,18
2,1,0.83,6.3,2015,1,1,13,1,8
2,5,5.82,21.8,2015,1,1,19,0,8
1,1,1.2,8.9,2015,1,1,27,1,14
2,1,2.21,10.8,2015,1,1,20,1,10
2,1,0.65,7.3,2015,1,1,11,6,21
2,1,1.7,11.2,2015,1,1,19,0,11
1,1,4.4,19.8,2015,1,1,13,1,15
2,5,3.01,13.3,2015,1,1,12,0,12
2,1,0.75,6.3,2015,1,1,30,4,23
1,1,0.4,5.0,2015,1,1,15,3,8
2,1,1.61,12.0,2015,1,1,21,2,15
2,2,3.44,16.4,2015,1,1,11,6,19
2,1,7.14,32.8,2015,1,1,29,3,10
2,1,7.95,38.71,2015,1,1,19,0,18
2,1,2.76,13.3,2015,1,1,14,2,12
2,1,3.1,13.8,2015,1,1,9,4,21
2,1,12.24,30.0,2015,1,1,22,3,2
2,6,2.64,14.0,2015,1,1,11,6,17
2,1,4.63,18.8,2015,1,1,27,1,16
2,1,2.08,14.0,2015,1,1,14,2,10
1,1,1.4,9.3,2015,1,1,23,4,14
1,1,2.6,16.0,2015,1,1,23,4,19
2,1,0.49,6.8,2015,1,1,6,1,18
2,1,1.42,12.8,2015,1,1,23,4,18
2,1,0.78,5.8,2015,1,1,11,6,18
2,3,1.04,13.15,2015,1,1,21,2,7
2,1,1.21,6.8,2015,1,1,8,3,7
2,5,2.74,12.8,2015,1,1,23,4,19
2,1,1.72,10.8,2015,1,1,28,2,14
2,1,13.03,42.8,2015,1,1,29,3,14
2,2,1.89,9.3,2015,1,1,14,2,0
2,1,2.08,12.2,2015,1,1,11,6,21
1,1,5.6,20.8,2015,1,1,6,1,18
2,1,0.96,6.3,2015,1,1,4,6,13
2,1,4.15,14.0,2015,1,1,19,0,3
1,1,3.5,15.35,2015,1,1,4,6,16
1,2,0.5,5.0,2015,1,1,20,1,11
2,1,0.75,6.2,2015,1,1,21,2,14
2,1,2.51,10.8,2015,1,1,11,6,5
2,1,1.12,7.3,2015,1,1,4,6,17
2,1,3.43,18.8,2015,1,1,15,3,7
2,1,7.22,23.0,2015,1,1,2,4,16
2,1,1.49,12.9,2015,1,1,1,3,0
2,1,6.84,23.8,2015,1,1,13,1,14
2,1,3.72,18.5,2015,1,1,24,5,17
2,2,3.32,19.3,2015,1,1,18,6,1
2,1,0.61,5.8,2015,1,1,13,1,15
2,1,8.42,30.63,2015,1,1,6,1,9
2,1,5.85,21.3,2015,1,1,3,5,7
2,1,2.01,9.3,2015,1,1,20,1,12
2,1,7.68,28.3,2015,1,1,22,3,13
1,1,0.9,5.8,2015,1,1,7,2,7
2,5,9.68,30.3,2015,1,1,10,5,22
2,2,3.08,15.8,2015,1,1,17,5,19
2,1,0.45,5.3,2015,1,1,8,3,20
2,1,6.35,28.4,2015,1,1,16,4,12
2,1,1.94,14.8,2015,1,1,15,3,17
2,1,5.39,22.9,2015,1,1,13,1,4
2,2,1.01,8.6,2015,1,1,16,4,23
1,1,1.3,8.8,2015,1,1,14,2,19
2,1,1.33,11.3,2015,1,1,9,4,16
2,1,0.95,8.3,2015,1,1,8,3,22
2,1,9.0,35.18,2015,1,1,3,5,0
2,1,2.7,12.3,2015,1,1,30,4,22
2,1,0.98,7.3,2015,1,1,15,3,20
2,5,8.87,33.2,2015,1,1,10,5,23
2,1,1.54,8.3,2015,1,1,18,6,10
1,1,10.5,39.35,2015,1,1,24,5,23
2,1,1.4,9.8,2015,1,1,2,4,23
2,1,0.93,6.8,2015,1,1,23,4,13
2,1,2.52,19.4,2015,1,1,13,1,8
1,1,1.7,12.85,2015,1,1,13,1,14
1,1,3.4,19.3,2015,1,1,22,3,17
2,1,10.79,34.8,2015,1,1,10,5,22
1,1,1.4,9.3,2015,1,1,29,3,16
2,1,1.69,9.8,2015,1,1,13,1,8
2,1,2.57,13.92,2015,1,1,1,3,5
2,1,2.35,10.8,2015,1,1,9,4,18
1,1,9.8,30.3,2015,1,1,1,3,22
1,1,2.0,13.55,2015,1,1,22,3,21
2,1,0.89,9.2,2015,1,1,20,1,11
2,1,0.69,5.3,2015,1,1,3,5,11
2,1,0.93,7.88,2015,1,1,29,3,14
2,1,1.24,8.3,2015,1,1,16,4,20
2,1,4.69,18.0,2015,1,1,25,6,21
2,1,1.75,12.05,2015,1,1,9,4,20
1,2,2.3,10.8,2015,1,1,2,4,9
2,1,2.0,10.3,2015,1,1,15,3,20
2,1,0.85,5.8,2015,1,1,22,3,23
2,1,5.61,24.8,2015,1,1,3,5,19
2,1,1.89,8.8,2015,1,1,11,6,19
1,1,7.7,30.0,2015,1,1,9,4,22
2,1,1.88,9.8,2015,1,1,28,2,21
1,2,0.5,4.8,2015,1,1,22,3,9
2,1,0.58,5.3,2015,1,1,15,3,12
2,1,0.48,5.3,2015,1,1,13,1,20
2,1,2.07,8.3,2015,1,1,17,5,7
2,1,4.51,16.8,2015,1,1,10,5,0
2,1,10.56,37.68,2015,1,1,1,3,2
2,1,1.67,8.3,2015,1,1,11,6,19
1,1,12.2,110.05,2015,1,1,10,5,3
2,2,2.11,10.8,2015,1,1,13,1,10
2,5,1.0,8.3,2015,1,1,17,5,22
2,1,5.11,19.3,2015,1,1,22,3,20
2,1,1.37,9.3,2015,1,1,9,4,9
2,1,3.0,16.3,2015,1,1,7,2,15
2,2,4.38,18.8,2015,1,1,17,5,22
1,2,2.2,14.75,2015,1,1,1,3,0
2,1,0.99,6.8,2015,1,1,2,4,5
2,1,2.42,19.8,2015,1,1,9,4,7
2,1,5.65,29.55,2015,1,1,15,3,14
2,1,0.79,7.4,2015,1,1,17,5,19
1,2,1.5,11.0,2015,1,1,17,5,2
2,1,1.06,7.3,2015,1,1,10,5,23
2,1,1.47,7.8,2015,1,1,9,4,10
1,2,1.0,8.75,2015,1,1,1,3,23
1,1,1.6,8.3,2015,1,1,3,5,10
2,1,1.79,11.8,2015,1,1,29,3,14
2,2,0.84,7.8,2015,1,1,30,4,17
2,1,1.22,9.3,2015,1,1,8,3,18
1,1,3.1,21.8,2015,1,1,9,4,20
1,1,3.7,20.8,2015,1,1,18,6,9
2,1,1.14,9.55,2015,1,1,5,0,19
2,1,0.7,7.4,2015,1,1,19,0,17
2,1,2.81,14.6,2015,1,1,18,6,21
2,1,5.5,22.3,2015,1,1,17,5,23
1,2,7.1,23.8,2015,1,1,1,3,1
2,1,3.57,17.8,2015,1,1,4,6,0
1,1,9.6,40.13,2015,1,1,21,2,23
2,1,1.28,10.3,2015,1,1,28,2,15
1,4,2.9,14.8,2015,1,1,1,3,1
2,1,6.25,26.42,2015,1,1,2,4,0
2,1,5.71,23.5,2015,1,1,22,3,0
2,1,2.07,8.8,2015,1,1,1,3,16
1,1,1.8,9.8,2015,1,1,1,3,1
1,1,2.5,13.3,2015,1,1,13,1,16
2,1,12.97,45.13,2015,1,1,14,2,19
1,1,2.0,10.3,2015,1,1,21,2,21
2,1,0.66,5.8,2015,1,1,30,4,23
2,5,1.31,8.3,2015,1,1,12,0,12
2,1,2.0,12.3,2015,1,1,21,2,16
2,1,1.13,7.3,2015,1,1,9,4,12
1,1,0.8,7.3,2015,1,1,1,3,4
2,2,6.51,21.8,2015,1,1,1,3,9
1,1,1.9,9.3,2015,1,1,23,4,2
2,1,1.02,8.8,2015,1,1,8,3,7
2,3,1.86,8.0,2015,1,1,14,2,9
2,1,1.15,10.8,2015,1,1,9,4,9
1,1,9.8,45.05,2015,1,1,17,5,23
2,1,3.22,18.3,2015,1,1,15,3,8
2,1,2.55,10.8,2015,1,1,4,6,13
2,1,0.92,7.05,2015,1,1,11,6,12
2,1,2.05,10.3,2015,1,1,10,5,17
1,1,1.7,8.8,2015,1,1,30,4,8
2,1,1.81,12.3,2015,1,1,15,3,18
2,1,0.52,8.3,2015,1,1,23,4,23
2,1,0.66,5.8,2015,1,1,20,1,20
2,5,0.6,5.8,2015,1,1,11,6,1
2,1,4.1,20.95,2015,1,1,12,0,23
2,5,0.53,4.8,2015,1,1,10,5,10
2,6,1.58,10.8,2015,1,1,8,3,16
2,5,3.5,15.8,2015,1,1,11,6,20
2,1,0.81,5.8,2015,1,1,25,6,11
2,1,0.88,6.3,2015,1,1,17,5,0
2,1,0.79,7.4,2015,1,1,18,6,16
1,1,1.8,9.3,2015,1,1,16,4,7
2,1,4.44,19.24,2015,1,1,13,1,17
2,1,1.88,9.8,2015,1,1,10,5,15
2,1,1.06,6.8,2015,1,1,4,6,15
2,1,1.59,10.3,2015,1,1,5,0,9
1,1,12.1,46.3,2015,1,1,15,3,17
2,1,4.38,23.92,2015,1,1,30,4,9
2,1,3.5,18.8,2015,1,1,18,6,1
2,2,3.83,17.6,2015,1,1,3,5,20
2,2,0.52,7.3,2015,1,1,10,5,15
1,1,7.2,31.0,2015,1,1,2,4,17
2,1,2.09,17.76,2015,1,1,22,3,16
1,1,2.1,14.75,2015,1,1,11,6,2
1,2,3.0,13.5,2015,1,1,17,5,11
2,1,1.33,8.8,2015,1,1,9,4,20
2,1,1.08,7.3,2015,1,1,7,2,21
1,1,1.8,13.55,2015,1,1,21,2,18
2,1,6.06,26.13,2015,1,1,22,3,16
2,1,2.05,12.2,2015,1,1,10,5,23
2,1,0.84,9.3,2015,1,1,28,2,18
2,1,4.25,17.3,2015,1,1,16,4,23
2,1,0.69,5.3,2015,1,1,22,3,14
2,6,4.24,20.8,2015,1,1,25,6,4
2,2,2.39,12.8,2015,1,1,12,0,1
2,1,1.01,6.3,2015,1,1,19,0,16
1,1,0.5,5.8,2015,1,1,3,5,0
2,1,0.7,6.4,2015,1,1,17,5,20
2,1,2.49,11.3,2015,1,1,1,3,0
2,1,1.19,6.8,2015,1,1,15,3,0
2,1,4.06,18.3,2015,1,1,12,0,20
2,1,19.03,69.3,2015,1,1,8,3,23
1,1,1.0,6.3,2015,1,1,3,5,2
2,1,2.0,10.8,2015,1,1,13,1,22
2,1,6.26,29.63,2015,1,1,12,0,11
2,1,18.84,52.8,2015,1,1,26,0,12
2,1,0.6,4.8,2015,1,1,18,6,12
2,1,5.73,29.3,2015,1,1,6,1,17
2,1,1.88,11.0,2015,1,1,17,5,4
2,1,0.92,8.3,2015,1,1,7,2,8
2,1,8.29,43.4,2015,1,1,22,3,20
2,2,3.27,12.3,2015,1,1,20,1,21
2,1,5.7,24.3,2015,1,1,8,3,18
1,1,2.5,13.3,2015,1,1,17,5,23
2,1,2.14,10.3,2015,1,1,23,4,13
2,1,3.62,17.3,2015,1,1,16,4,16
1,1,2.5,13.8,2015,1,1,14,2,15
2,1,9.13,43.09,2015,1,1,5,0,11
1,1,0.7,6.8,2015,1,1,28,2,20
2,1,9.31,37.4,2015,1,1,17,5,15
2,1,14.63,60.12,2015,1,1,28,2,17
2,1,1.18,6.8,2015,1,1,2,4,0
2,1,4.51,16.3,2015,1,1,26,0,5
2,1,6.02,24.8,2015,1,1,7,2,18
2,1,1.45,8.8,2015,1,1,10,5,2
2,1,0.71,7.25,2015,1,1,24,5,0
2,1,4.18,19.05,2015,1,1,1,3,18
2,1,0.88,7.3,2015,1,1,10,5,21
1,1,1.2,8.15,2015,1,1,9,4,14
2,5,0.45,4.3,2015,1,1,6,1,9
2,1,4.81,22.68,2015,1,1,11,6,2
2,1,17.76,52.3,2015,1,1,25,6,22
2,1,1.06,7.8,2015,1,1,1,3,1
2,1,1.47,9.36,2015,1,1,30,4,10
2,1,2.32,14.16,2015,1,1,24,5,3
1,1,1.5,10.55,2015,1,1,6,1,13
2,3,0.49,6.3,2015,1,1,3,5,14
2,1,3.31,18.8,2015,1,1,11,6,15
1,1,3.1,12.8,2015,1,1,29,3,12
